GEOID,STATE,STATE_NAME,COUNTY,COUNTY_NAME,pov_idx,lbr_idx,haz_idx,tcost_idx,trans_idx
6001438201,6,California,1,Alameda,53,15,28,90,84
6001441923,6,California,1,Alameda,61,65,33,96,82
6001451404,6,California,1,Alameda,63,58,,91,17
6003010000,6,California,3,Alpine,42,50,99,47,60
6005000102,6,California,5,Amador,45,12,,34,16
6007000502,6,California,7,Butte,26,15,4,34,79
6007000604,6,California,7,Butte,13,11,11,40,86
6007001000,6,California,7,Butte,49,22,6,42,36
6007001100,6,California,7,Butte,22,23,19,26,66
6007001200,6,California,7,Butte,36,30,13,28,21
6007001300,6,California,7,Butte,7,8,19,32,13
6007002800,6,California,7,Butte,15,2,7,31,37
6007003001,6,California,7,Butte,8,1,,21,42
6007003002,6,California,7,Butte,17,3,,15,0
6009000400,6,California,9,Calaveras,24,5,86,32,25
6011000300,6,California,11,Colusa,51,28,11,26,31
6011000500,6,California,11,Colusa,33,46,2,32,27
6013306002,6,California,13,Contra Costa,63,26,66,83,21
6013307201,6,California,13,Contra Costa,30,10,45,90,30
6013307202,6,California,13,Contra Costa,14,7,28,96,51
6013307205,6,California,13,Contra Costa,36,50,60,91,32
6013312000,6,California,13,Contra Costa,11,11,37,88,22
6013313101,6,California,13,Contra Costa,26,31,43,91,30
6013313206,6,California,13,Contra Costa,16,21,,87,30
6013314103,6,California,13,Contra Costa,16,21,60,86,26
6013314104,6,California,13,Contra Costa,9,6,41,90,33
6013328000,6,California,13,Contra Costa,37,25,10,96,18
6013336101,6,California,13,Contra Costa,18,17,25,94,27
6013336202,6,California,13,Contra Costa,7,41,,94,26
6013337200,6,California,13,Contra Costa,48,49,39,93,21
6013365002,6,California,13,Contra Costa,21,17,58,88,65
6013369001,6,California,13,Contra Costa,14,20,34,94,80
6013376000,6,California,13,Contra Costa,10,17,27,92,76
6013386000,6,California,13,Contra Costa,43,56,5,93,79
6015000101,6,California,15,Del Norte,18,4,81,27,0
6015000102,6,California,15,Del Norte,25,31,95,16,0
6017030302,6,California,17,El Dorado,22,50,,63,58
6017031600,6,California,17,El Dorado,35,39,,61,62
6017031900,6,California,17,El Dorado,9,61,,52,25
6019000100,6,California,19,Fresno,0,0,5,77,85
6019000200,6,California,19,Fresno,0,1,3,37,86
6019000300,6,California,19,Fresno,1,26,10,38,88
6019000400,6,California,19,Fresno,1,3,4,37,87
6019000501,6,California,19,Fresno,0,8,,53,92
6019000502,6,California,19,Fresno,4,3,,50,74
6019000600,6,California,19,Fresno,0,2,10,55,82
6019000700,6,California,19,Fresno,8,6,20,23,63
6019000800,6,California,19,Fresno,1,5,32,21,78
6019000901,6,California,19,Fresno,11,8,,27,83
6019000902,6,California,19,Fresno,1,1,,35,87
6019001000,6,California,19,Fresno,3,6,23,18,61
6019001100,6,California,19,Fresno,1,7,4,24,55
6019001201,6,California,19,Fresno,2,11,7,25,60
6019001202,6,California,19,Fresno,12,3,13,27,68
6019001301,6,California,19,Fresno,1,12,10,35,70
6019001303,6,California,19,Fresno,5,4,,36,87
6019001407,6,California,19,Fresno,2,1,,50,88
6019001410,6,California,19,Fresno,13,22,,20,63
6019001411,6,California,19,Fresno,8,13,,35,68
6019001500,6,California,19,Fresno,3,5,20,21,59
6019001700,6,California,19,Fresno,31,31,34,12,34
6019001800,6,California,19,Fresno,21,17,36,13,48
6019001900,6,California,19,Fresno,19,23,48,10,37
6019002000,6,California,19,Fresno,4,6,18,37,72
6019002300,6,California,19,Fresno,6,16,12,47,87
6019002400,6,California,19,Fresno,3,5,11,38,81
6019002501,6,California,19,Fresno,1,2,13,42,85
6019002602,6,California,19,Fresno,9,19,8,34,89
6019002702,6,California,19,Fresno,3,12,11,37,76
6019002800,6,California,19,Fresno,1,0,7,42,74
6019002903,6,California,19,Fresno,2,6,,40,77
6019003500,6,California,19,Fresno,2,14,19,42,70
6019004505,6,California,19,Fresno,8,4,13,54,82
6019004901,6,California,19,Fresno,9,56,,50,81
6019005000,6,California,19,Fresno,10,21,16,45,71
6019005100,6,California,19,Fresno,7,5,13,46,80
6019005403,6,California,19,Fresno,5,10,8,52,79
6019005408,6,California,19,Fresno,28,36,26,49,84
6019006201,6,California,19,Fresno,5,23,,17,14
6019006202,6,California,19,Fresno,10,19,,12,23
6019006501,6,California,19,Fresno,4,5,,13,49
6019006602,6,California,19,Fresno,3,17,28,27,14
6019007802,6,California,19,Fresno,2,11,,18,79
6019008200,6,California,19,Fresno,3,10,83,12,72
6019008302,6,California,19,Fresno,1,3,85,13,0
6019008501,6,California,19,Fresno,6,11,,17,27
6021010100,6,California,21,Glenn,21,21,3,13,0
6021010200,6,California,21,Glenn,34,25,4,7,23
6023000100,6,California,23,Humboldt,19,23,30,46,49
6023000300,6,California,23,Humboldt,15,37,60,26,21
6023000500,6,California,23,Humboldt,21,17,37,44,40
6023001300,6,California,23,Humboldt,28,52,,11,0
6023010102,6,California,23,Humboldt,16,11,98,11,9
6023010501,6,California,23,Humboldt,54,52,86,15,0
6023940000,6,California,23,Humboldt,9,6,,14,47
6025010400,6,California,25,Imperial,9,2,10,16,38
6025010900,6,California,25,Imperial,20,13,19,14,0
6025011300,6,California,25,Imperial,36,10,28,12,25
6025011400,6,California,25,Imperial,6,12,4,19,19
6025011900,6,California,25,Imperial,35,19,25,8,10
6025012100,6,California,25,Imperial,3,2,4,31,27
6025012200,6,California,25,Imperial,35,10,13,14,14
6027000400,6,California,27,Inyo,28,49,78,31,0
6027000800,6,California,27,Inyo,36,53,,23,14
6029000200,6,California,29,Kern,2,2,27,42,64
6029000300,6,California,29,Kern,5,3,30,48,82
6029000400,6,California,29,Kern,2,0,25,60,87
6029000600,6,California,29,Kern,3,3,14,60,84
6029001202,6,California,29,Kern,0,3,8,47,78
6029001400,6,California,29,Kern,1,2,15,51,76
6029001600,6,California,29,Kern,3,5,20,67,71
6029001902,6,California,29,Kern,8,18,3,57,82
6029002000,6,California,29,Kern,2,3,3,48,74
6029002100,6,California,29,Kern,4,7,8,44,69
6029002200,6,California,29,Kern,1,2,11,45,79
6029002301,6,California,29,Kern,10,7,27,32,27
6029002302,6,California,29,Kern,4,2,13,40,60
6029002400,6,California,29,Kern,14,9,40,27,46
6029002500,6,California,29,Kern,4,4,20,32,47
6029002600,6,California,29,Kern,10,10,12,39,54
6029003103,6,California,29,Kern,12,7,25,30,16
6029003121,6,California,29,Kern,3,4,10,49,73
6029003303,6,California,29,Kern,17,5,93,25,47
6029003500,6,California,29,Kern,34,23,73,33,14
6029004101,6,California,29,Kern,31,38,43,31,47
6029004401,6,California,29,Kern,20,10,35,29,19
6029004402,6,California,29,Kern,1,12,4,37,58
6029004701,6,California,29,Kern,12,3,,23,44
6029004800,6,California,29,Kern,3,6,18,38,43
6029005003,6,California,29,Kern,7,17,,32,45
6029005300,6,California,29,Kern,10,2,90,33,60
6029005507,6,California,29,Kern,20,7,,30,18
6029005600,6,California,29,Kern,12,1,88,25,33
6029005802,6,California,29,Kern,13,12,,28,26
6029005900,6,California,29,Kern,6,6,90,26,0
6029006100,6,California,29,Kern,49,22,82,27,12
6029006303,6,California,29,Kern,9,8,,26,41
6029006304,6,California,29,Kern,11,20,,25,19
6029006401,6,California,29,Kern,9,15,41,24,14
6031001100,6,California,31,Kings,10,7,9,24,23
6031001300,6,California,31,Kings,8,5,60,18,22
6031001402,6,California,31,Kings,11,5,,36,61
6031001601,6,California,31,Kings,13,14,81,13,79
6031001701,6,California,31,Kings,5,11,90,15,23
6033000702,6,California,33,Lake,9,1,,4,12
6033000801,6,California,33,Lake,14,12,,10,0
6033000802,6,California,33,Lake,2,2,,10,0
6035040303,6,California,35,Lassen,14,8,,32,19
6035040304,6,California,35,Lassen,20,23,,38,9
6037102105,6,California,37,Los Angeles,34,8,,78,95
6037104201,6,California,37,Los Angeles,30,19,24,61,82
6037104203,6,California,37,Los Angeles,11,20,,67,85
6037104310,6,California,37,Los Angeles,29,10,13,61,74
6037104320,6,California,37,Los Angeles,39,19,19,69,81
6037104404,6,California,37,Los Angeles,17,11,37,68,83
6037104701,6,California,37,Los Angeles,6,7,19,76,87
6037104703,6,California,37,Los Angeles,14,19,,73,76
6037104704,6,California,37,Los Angeles,33,13,,72,87
6037106520,6,California,37,Los Angeles,22,22,35,56,69
6037106604,6,California,37,Los Angeles,35,33,37,61,56
6037113233,6,California,37,Los Angeles,27,48,22,83,90
6037113234,6,California,37,Los Angeles,15,48,29,83,92
6037113421,6,California,37,Los Angeles,12,55,25,80,85
6037115103,6,California,37,Los Angeles,5,3,45,85,82
6037115201,6,California,37,Los Angeles,83,71,28,85,90
6037120010,6,California,37,Los Angeles,43,33,5,76,87
6037120020,6,California,37,Los Angeles,11,20,6,86,92
6037120030,6,California,37,Los Angeles,6,9,5,86,94
6037120103,6,California,37,Los Angeles,2,24,,92,97
6037121101,6,California,37,Los Angeles,20,39,33,84,94
6037121801,6,California,37,Los Angeles,18,23,,84,93
6037121900,6,California,37,Los Angeles,42,45,14,72,85
6037122120,6,California,37,Los Angeles,34,28,14,77,93
6037122121,6,California,37,Los Angeles,31,25,,78,93
6037122122,6,California,37,Los Angeles,17,9,,77,90
6037122200,6,California,37,Los Angeles,20,10,19,69,89
6037122410,6,California,37,Los Angeles,8,16,9,88,92
6037123020,6,California,37,Los Angeles,30,24,8,73,93
6037123103,6,California,37,Los Angeles,53,50,8,86,95
6037123203,6,California,37,Los Angeles,12,15,6,86,93
6037123205,6,California,37,Los Angeles,12,26,6,80,89
6037123206,6,California,37,Los Angeles,11,31,6,84,93
6037123303,6,California,37,Los Angeles,25,18,9,81,89
6037123420,6,California,37,Los Angeles,15,24,9,81,90
6037123901,6,California,37,Los Angeles,39,59,45,82,87
6037124102,6,California,37,Los Angeles,27,72,9,88,94
6037124103,6,California,37,Los Angeles,9,11,,85,90
6037124104,6,California,37,Los Angeles,24,46,,89,96
6037124105,6,California,37,Los Angeles,10,15,,88,95
6037124204,6,California,37,Los Angeles,14,41,,90,96
6037125310,6,California,37,Los Angeles,24,45,10,88,94
6037125320,6,California,37,Los Angeles,44,74,8,94,96
6037127210,6,California,37,Los Angeles,17,50,7,86,89
6037127300,6,California,37,Los Angeles,21,55,10,85,90
6037127400,6,California,37,Los Angeles,12,33,1,81,83
6037127520,6,California,37,Los Angeles,11,30,1,93,96
6037127712,6,California,37,Los Angeles,7,35,,88,89
6037127803,6,California,37,Los Angeles,29,44,,87,93
6037127804,6,California,37,Los Angeles,35,41,,88,90
6037127805,6,California,37,Los Angeles,27,39,,86,91
6037127806,6,California,37,Los Angeles,20,26,,85,89
6037127910,6,California,37,Los Angeles,15,20,7,85,92
6037128210,6,California,37,Los Angeles,4,18,6,90,95
6037128302,6,California,37,Los Angeles,9,26,8,84,93
6037128303,6,California,37,Los Angeles,5,20,5,92,93
6037132300,6,California,37,Los Angeles,22,38,15,80,86
6037134305,6,California,37,Los Angeles,2,31,22,87,94
6037134520,6,California,37,Los Angeles,20,31,20,88,91
6037134521,6,California,37,Los Angeles,24,53,,81,90
6037134522,6,California,37,Los Angeles,23,40,,88,90
6037134903,6,California,37,Los Angeles,78,73,,93,96
6037135114,6,California,37,Los Angeles,48,64,,91,93
6037185203,6,California,37,Los Angeles,38,41,,83,92
6037185320,6,California,37,Los Angeles,33,23,4,85,94
6037186401,6,California,37,Los Angeles,16,24,13,85,92
6037186404,6,California,37,Los Angeles,14,42,,82,93
6037187102,6,California,37,Los Angeles,86,56,,78,90
6037187200,6,California,37,Los Angeles,35,39,4,83,92
6037190100,6,California,37,Los Angeles,28,84,3,94,96
6037190201,6,California,37,Los Angeles,11,56,,97,98
6037190202,6,California,37,Los Angeles,18,35,,98,99
6037190510,6,California,37,Los Angeles,12,32,2,92,98
6037190700,6,California,37,Los Angeles,15,75,2,95,95
6037190801,6,California,37,Los Angeles,8,28,,95,96
6037190802,6,California,37,Los Angeles,23,69,,94,96
6037190901,6,California,37,Los Angeles,11,45,2,93,97
6037190902,6,California,37,Los Angeles,19,28,2,91,96
6037191000,6,California,37,Los Angeles,16,50,1,94,96
6037191110,6,California,37,Los Angeles,21,57,1,93,97
6037191120,6,California,37,Los Angeles,14,17,2,93,98
6037191201,6,California,37,Los Angeles,19,32,3,92,94
6037191203,6,California,37,Los Angeles,12,35,3,95,98
6037191204,6,California,37,Los Angeles,29,36,3,91,97
6037191410,6,California,37,Los Angeles,12,26,3,95,98
6037191420,6,California,37,Los Angeles,14,34,3,93,98
6037191500,6,California,37,Los Angeles,10,26,2,90,96
6037191710,6,California,37,Los Angeles,13,28,4,92,91
6037191720,6,California,37,Los Angeles,10,35,3,93,97
6037191810,6,California,37,Los Angeles,8,23,2,94,97
6037191820,6,California,37,Los Angeles,26,59,4,93,97
6037192610,6,California,37,Los Angeles,15,20,2,94,98
6037192620,6,California,37,Los Angeles,14,32,2,94,98
6037192700,6,California,37,Los Angeles,8,14,2,91,97
6037199000,6,California,37,Los Angeles,9,34,2,88,95
6037199120,6,California,37,Los Angeles,2,14,7,83,94
6037199201,6,California,37,Los Angeles,13,15,3,88,96
6037199202,6,California,37,Los Angeles,17,31,9,77,93
6037199700,6,California,37,Los Angeles,5,11,3,87,96
6037199800,6,California,37,Los Angeles,11,22,3,85,94
6037199900,6,California,37,Los Angeles,9,17,2,87,96
6037201402,6,California,37,Los Angeles,50,18,6,74,92
6037201700,6,California,37,Los Angeles,22,17,5,77,88
6037203300,6,California,37,Los Angeles,14,40,0,80,88
6037203500,6,California,37,Los Angeles,23,30,2,86,96
6037204920,6,California,37,Los Angeles,15,17,1,78,91
6037205120,6,California,37,Los Angeles,5,9,1,87,95
6037206020,6,California,37,Los Angeles,89,0,1,90,97
6037206031,6,California,37,Los Angeles,23,74,9,94,97
6037206032,6,California,37,Los Angeles,8,17,,90,98
6037206200,6,California,37,Los Angeles,1,4,0,97,99
6037206300,6,California,37,Los Angeles,0,0,0,97,99
6037208801,6,California,37,Los Angeles,5,29,,97,99
6037208902,6,California,37,Los Angeles,3,42,1,94,98
6037208903,6,California,37,Los Angeles,11,38,0,97,99
6037209401,6,California,37,Los Angeles,6,30,1,97,99
6037211120,6,California,37,Los Angeles,46,67,1,95,97
6037211122,6,California,37,Los Angeles,24,29,,96,98
6037211201,6,California,37,Los Angeles,11,58,,95,99
6037211202,6,California,37,Los Angeles,18,40,,94,98
6037211310,6,California,37,Los Angeles,8,36,1,97,99
6037211320,6,California,37,Los Angeles,13,27,1,96,99
6037211802,6,California,37,Los Angeles,24,50,1,97,98
6037212101,6,California,37,Los Angeles,15,76,,96,98
6037212102,6,California,37,Los Angeles,12,40,,98,98
6037212203,6,California,37,Los Angeles,15,67,0,98,99
6037212204,6,California,37,Los Angeles,5,34,1,96,98
6037212303,6,California,37,Los Angeles,13,51,0,98,98
6037212304,6,California,37,Los Angeles,18,57,1,96,96
6037212410,6,California,37,Los Angeles,13,51,0,97,98
6037213201,6,California,37,Los Angeles,15,20,2,95,98
6037213310,6,California,37,Los Angeles,18,24,3,93,98
6037213320,6,California,37,Los Angeles,9,21,2,92,98
6037213402,6,California,37,Los Angeles,21,30,2,96,98
6037218300,6,California,37,Los Angeles,22,27,3,89,96
6037218400,6,California,37,Los Angeles,14,15,4,87,95
6037218500,6,California,37,Los Angeles,23,17,3,87,95
6037218702,6,California,37,Los Angeles,13,8,44,90,96
6037219300,6,California,37,Los Angeles,24,14,4,88,95
6037219800,6,California,37,Los Angeles,15,36,7,87,94
6037219901,6,California,37,Los Angeles,12,28,16,88,96
6037219902,6,California,37,Los Angeles,47,32,31,86,94
6037220000,6,California,37,Los Angeles,22,49,4,87,94
6037220100,6,California,37,Los Angeles,11,24,6,87,94
6037222700,6,California,37,Los Angeles,54,4,3,94,97
6037224010,6,California,37,Los Angeles,5,18,1,97,98
6037224020,6,California,37,Los Angeles,7,22,0,93,98
6037224200,6,California,37,Los Angeles,19,17,2,92,98
6037224600,6,California,37,Los Angeles,4,21,3,89,95
6037224700,6,California,37,Los Angeles,47,19,1,93,96
6037226001,6,California,37,Los Angeles,14,39,,85,96
6037226002,6,California,37,Los Angeles,7,57,,95,97
6037226410,6,California,37,Los Angeles,2,12,2,91,98
6037226420,6,California,37,Los Angeles,2,15,3,89,98
6037227010,6,California,37,Los Angeles,2,21,2,83,95
6037228600,6,California,37,Los Angeles,1,16,4,83,95
6037231100,6,California,37,Los Angeles,0,3,3,85,95
6037231210,6,California,37,Los Angeles,8,10,5,87,96
6037231220,6,California,37,Los Angeles,4,16,6,85,95
6037231300,6,California,37,Los Angeles,8,13,7,86,95
6037231400,6,California,37,Los Angeles,19,12,8,87,95
6037231500,6,California,37,Los Angeles,33,26,9,81,93
6037231600,6,California,37,Los Angeles,10,22,6,85,95
6037231800,6,California,37,Los Angeles,1,10,3,87,96
6037232400,6,California,37,Los Angeles,13,15,8,81,93
6037232500,6,California,37,Los Angeles,7,15,7,84,93
6037234501,6,California,37,Los Angeles,23,11,,82,92
6037234502,6,California,37,Los Angeles,34,38,,89,94
6037234600,6,California,37,Los Angeles,23,21,4,82,92
6037236100,6,California,37,Los Angeles,12,13,4,90,95
6037237202,6,California,37,Los Angeles,22,26,38,81,90
6037239202,6,California,37,Los Angeles,9,8,,77,90
6037239330,6,California,37,Los Angeles,15,14,4,73,85
6037241001,6,California,37,Los Angeles,2,6,26,82,92
6037242000,6,California,37,Los Angeles,10,6,4,80,92
6037242100,6,California,37,Los Angeles,0,1,3,89,95
6037242200,6,California,37,Los Angeles,7,18,4,80,92
6037242300,6,California,37,Los Angeles,10,8,5,78,92
6037242600,6,California,37,Los Angeles,0,0,3,87,95
6037243000,6,California,37,Los Angeles,11,12,4,73,93
6037243100,6,California,37,Los Angeles,3,4,5,83,94
6037292000,6,California,37,Los Angeles,20,16,1,78,84
6037293201,6,California,37,Los Angeles,66,36,5,82,93
6037294120,6,California,37,Los Angeles,16,17,5,69,79
6037294620,6,California,37,Los Angeles,16,20,9,76,87
6037294701,6,California,37,Los Angeles,10,15,,82,81
6037294820,6,California,37,Los Angeles,2,6,11,81,89
6037294830,6,California,37,Los Angeles,4,12,17,81,86
6037296210,6,California,37,Los Angeles,3,14,39,85,89
6037296220,6,California,37,Los Angeles,7,9,29,88,91
6037296500,6,California,37,Los Angeles,11,16,48,82,85
6037296600,6,California,37,Los Angeles,15,22,43,82,84
6037402304,6,California,37,Los Angeles,5,7,,75,85
6037402702,6,California,37,Los Angeles,3,12,26,74,78
6037403200,6,California,37,Los Angeles,2,1,52,,
6037404201,6,California,37,Los Angeles,12,36,,80,88
6037408138,6,California,37,Los Angeles,23,27,,72,90
6037408800,6,California,37,Los Angeles,10,11,24,84,75
6037433302,6,California,37,Los Angeles,13,8,12,84,86
6037433403,6,California,37,Los Angeles,9,13,12,85,91
6037433501,6,California,37,Los Angeles,6,30,8,85,87
6037433901,6,California,37,Los Angeles,14,22,11,75,87
6037501803,6,California,37,Los Angeles,11,15,,85,92
6037530902,6,California,37,Los Angeles,10,10,6,78,93
6037531301,6,California,37,Los Angeles,8,17,3,77,92
6037532304,6,California,37,Los Angeles,14,6,5,82,88
6037532606,6,California,37,Los Angeles,10,14,2,90,97
6037532800,6,California,37,Los Angeles,4,14,3,83,93
6037532900,6,California,37,Los Angeles,6,12,4,84,93
6037533103,6,California,37,Los Angeles,4,7,3,84,94
6037533104,6,California,37,Los Angeles,3,20,2,91,96
6037533105,6,California,37,Los Angeles,7,15,2,91,97
6037533403,6,California,37,Los Angeles,18,30,3,81,90
6037533701,6,California,37,Los Angeles,14,18,5,83,94
6037534202,6,California,37,Los Angeles,11,15,8,82,94
6037534301,6,California,37,Los Angeles,8,10,3,83,91
6037534404,6,California,37,Los Angeles,12,20,4,88,95
6037535002,6,California,37,Los Angeles,8,7,,80,91
6037535101,6,California,37,Los Angeles,19,18,4,83,93
6037535102,6,California,37,Los Angeles,13,11,4,79,93
6037540201,6,California,37,Los Angeles,3,10,3,88,95
6037540202,6,California,37,Los Angeles,4,11,4,86,93
6037540400,6,California,37,Los Angeles,5,9,3,78,92
6037541400,6,California,37,Los Angeles,3,5,8,75,91
6037541603,6,California,37,Los Angeles,2,3,6,75,82
6037541604,6,California,37,Los Angeles,3,4,7,80,93
6037542105,6,California,37,Los Angeles,9,9,,74,91
6037542106,6,California,37,Los Angeles,21,8,,79,91
6037542501,6,California,37,Los Angeles,8,11,3,76,94
6037542502,6,California,37,Los Angeles,8,14,5,82,87
6037542601,6,California,37,Los Angeles,17,10,7,75,88
6037550000,6,California,37,Los Angeles,17,1,14,75,84
6037570603,6,California,37,Los Angeles,10,9,9,90,95
6037571600,6,California,37,Los Angeles,0,2,9,92,96
6037571704,6,California,37,Los Angeles,22,37,,84,93
6037572500,6,California,37,Los Angeles,4,8,12,87,95
6037572800,6,California,37,Los Angeles,1,0,10,86,90
6037573002,6,California,37,Los Angeles,4,10,10,89,97
6037573004,6,California,37,Los Angeles,6,9,,89,96
6037573300,6,California,37,Los Angeles,9,7,12,80,90
6037575102,6,California,37,Los Angeles,6,9,12,86,94
6037575202,6,California,37,Los Angeles,8,23,12,84,93
6037575401,6,California,37,Los Angeles,8,8,10,88,93
6037575801,6,California,37,Los Angeles,6,5,16,89,96
6037575802,6,California,37,Los Angeles,9,20,10,91,98
6037575803,6,California,37,Los Angeles,10,51,3,95,98
6037575901,6,California,37,Los Angeles,7,34,17,93,97
6037576200,6,California,37,Los Angeles,9,50,12,94,97
6037576401,6,California,37,Los Angeles,5,11,11,89,96
6037576403,6,California,37,Los Angeles,5,7,11,88,96
6037576901,6,California,37,Los Angeles,12,15,11,88,96
6037600100,6,California,37,Los Angeles,3,5,3,83,93
6037600202,6,California,37,Los Angeles,7,9,3,84,93
6037600303,6,California,37,Los Angeles,2,4,,86,94
6037600304,6,California,37,Los Angeles,8,25,,86,94
6037601202,6,California,37,Los Angeles,22,26,0,82,94
6037601700,6,California,37,Los Angeles,3,21,0,84,93
6037601801,6,California,37,Los Angeles,6,10,0,81,92
6037602505,6,California,37,Los Angeles,9,29,,92,97
6037602801,6,California,37,Los Angeles,6,21,,83,90
6037604100,6,California,37,Los Angeles,41,31,4,82,92
6037900501,6,California,37,Los Angeles,23,12,74,48,48
6037900606,6,California,37,Los Angeles,6,5,57,60,51
6037900607,6,California,37,Los Angeles,8,7,66,62,57
6037900703,6,California,37,Los Angeles,14,25,66,70,41
6037900704,6,California,37,Los Angeles,26,33,79,83,77
6037900806,6,California,37,Los Angeles,6,0,60,76,60
6037910402,6,California,37,Los Angeles,2,1,68,68,55
6037910403,6,California,37,Los Angeles,0,2,78,71,67
6037910501,6,California,37,Los Angeles,0,6,72,81,74
6037910504,6,California,37,Los Angeles,9,5,,54,53
6037910601,6,California,37,Los Angeles,9,5,75,53,49
6037910602,6,California,37,Los Angeles,10,8,79,73,59
6037980014,6,California,37,Los Angeles,99,0,44,,
6039000103,6,California,39,Madera,32,26,92,12,0
6039000202,6,California,39,Madera,53,46,,9,23
6039000503,6,California,39,Madera,40,47,35,11,0
6039000506,6,California,39,Madera,40,22,59,8,0
6039000800,6,California,39,Madera,5,12,4,33,30
6041112201,6,California,41,Marin,8,32,,96,93
6043000101,6,California,43,Mariposa,16,10,,23,0
6043000102,6,California,43,Mariposa,37,18,,20,18
6045010100,6,California,45,Mendocino,6,4,98,12,0
6045011300,6,California,45,Mendocino,21,16,78,17,15
6045011500,6,California,45,Mendocino,29,16,19,30,11
6047000503,6,California,47,Merced,17,1,61,9,0
6047000602,6,California,47,Merced,26,6,21,21,17
6047000603,6,California,47,Merced,9,8,34,20,22
6047001301,6,California,47,Merced,16,13,7,30,10
6047001302,6,California,47,Merced,4,3,5,32,0
6047001401,6,California,47,Merced,15,3,11,24,14
6047001501,6,California,47,Merced,12,9,26,8,0
6047001601,6,California,47,Merced,3,11,9,42,60
6047001602,6,California,47,Merced,6,8,26,10,0
6047001700,6,California,47,Merced,4,10,22,20,23
6047002201,6,California,47,Merced,8,13,55,22,0
6049000100,6,California,49,Modoc,17,29,90,10,0
6049000300,6,California,49,Modoc,38,12,99,7,18
6053000400,6,California,53,Monterey,33,36,59,68,83
6053000502,6,California,53,Monterey,25,22,,58,89
6053001300,6,California,53,Monterey,3,12,31,82,89
6053001802,6,California,53,Monterey,20,56,,73,92
6053011302,6,California,53,Monterey,12,7,49,65,44
